tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
39947	4349544	GO:0006633	RCA	-	fatty acid biosynthetic process	-	Process
39947	4349544	GO:0016020	RCA	-	membrane	-	Component
39947	4349544	GO:0016491	RCA	-	oxidoreductase activity	-	Function
39947	4349545	GO:0009536	RCA	-	plastid	-	Component
39947	4349551	GO:0016020	RCA	-	membrane	-	Component
39947	4349562	GO:0016020	RCA	-	membrane	-	Component
39947	4349563	GO:0016020	RCA	-	membrane	-	Component
39947	4349564	GO:0009536	RCA	-	plastid	-	Component
39947	4349565	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349570	GO:0016020	RCA	-	membrane	-	Component
39947	4349573	GO:0016020	RCA	-	membrane	-	Component
39947	4349585	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349589	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349590	GO:0016020	RCA	-	membrane	-	Component
39947	4349591	GO:0009536	RCA	-	plastid	-	Component
39947	4349593	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349600	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349602	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349605	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349608	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349609	GO:0009536	RCA	-	plastid	-	Component
39947	4349609	GO:0016020	RCA	-	membrane	-	Component
39947	4349610	GO:0009536	RCA	-	plastid	-	Component
39947	4349618	GO:0009536	RCA	-	plastid	-	Component
39947	4349619	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349620	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349625	GO:0009536	RCA	-	plastid	-	Component
39947	4349632	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349636	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349638	GO:0009536	RCA	-	plastid	-	Component
39947	4349639	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349641	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349643	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349644	GO:0016020	RCA	-	membrane	-	Component
39947	4349645	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349647	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349647	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349651	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349652	GO:0009536	RCA	-	plastid	-	Component
39947	4349654	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349662	GO:0016020	RCA	-	membrane	-	Component
39947	4349668	GO:0009536	RCA	-	plastid	-	Component
39947	4349670	GO:0009536	RCA	-	plastid	-	Component
39947	4349671	GO:0009536	RCA	-	plastid	-	Component
39947	4349677	GO:0009536	RCA	-	plastid	-	Component
39947	4349683	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349687	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349690	GO:0016020	RCA	-	membrane	-	Component
39947	4349695	GO:0016020	RCA	-	membrane	-	Component
39947	4349697	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349699	GO:0009536	RCA	-	plastid	-	Component
39947	4349705	GO:0016020	RCA	-	membrane	-	Component
39947	4349708	GO:0016020	RCA	-	membrane	-	Component
39947	4349712	GO:0016020	RCA	-	membrane	-	Component
39947	4349716	GO:0016020	RCA	-	membrane	-	Component
39947	4349721	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349727	GO:0016020	RCA	-	membrane	-	Component
39947	4349735	GO:0016020	RCA	-	membrane	-	Component
39947	4349738	GO:0009536	RCA	-	plastid	-	Component
39947	4349738	GO:0016020	RCA	-	membrane	-	Component
39947	4349745	GO:0009536	RCA	-	plastid	-	Component
39947	4349746	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349752	GO:0016020	RCA	-	membrane	-	Component
39947	4349770	GO:0016020	RCA	-	membrane	-	Component
39947	4349771	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349781	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349782	GO:0009536	RCA	-	plastid	-	Component
39947	4349785	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349787	GO:0009536	RCA	-	plastid	-	Component
39947	4349791	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349793	GO:0016020	RCA	-	membrane	-	Component
39947	4349793	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349796	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349806	GO:0009536	RCA	-	plastid	-	Component
39947	4349809	GO:0009536	RCA	-	plastid	-	Component
39947	4349818	GO:0016020	RCA	-	membrane	-	Component
39947	4349819	GO:0016020	RCA	-	membrane	-	Component
39947	4349819	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349820	GO:0009536	RCA	-	plastid	-	Component
39947	4349822	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349824	GO:0009536	RCA	-	plastid	-	Component
39947	4349834	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349843	GO:0016020	RCA	-	membrane	-	Component
39947	4349862	GO:0016020	RCA	-	membrane	-	Component
39947	4349866	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349872	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349873	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349877	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349885	GO:0016020	RCA	-	membrane	-	Component
39947	4349886	GO:0009536	RCA	-	plastid	-	Component
39947	4349887	GO:0009536	RCA	-	plastid	-	Component
39947	4349890	GO:0016020	RCA	-	membrane	-	Component
39947	4349890	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349897	GO:0004332	ISS	-	fructose-bisphosphate aldolase activity	8163192	Function
39947	4349897	GO:0004332	RCA	-	fructose-bisphosphate aldolase activity	-	Function
39947	4349897	GO:0005737	ISS	-	cytoplasm	8163192	Component
39947	4349897	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349897	GO:0006096	RCA	-	glycolytic process	-	Process
39947	4349897	GO:0009536	RCA	-	plastid	-	Component
39947	4349902	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349912	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349921	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4349922	GO:0009536	RCA	-	plastid	-	Component
39947	4349927	GO:0016020	RCA	-	membrane	-	Component
39947	4349929	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349930	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349939	GO:0016020	RCA	-	membrane	-	Component
39947	4349939	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349942	GO:0009536	RCA	-	plastid	-	Component
39947	4349946	GO:0009536	RCA	-	plastid	-	Component
39947	4349946	GO:0016020	RCA	-	membrane	-	Component
39947	4349951	GO:0016020	RCA	-	membrane	-	Component
39947	4349962	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349964	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349969	GO:0016020	RCA	-	membrane	-	Component
39947	4349969	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349980	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349981	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349982	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349984	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349987	GO:0009536	RCA	-	plastid	-	Component
39947	4349988	GO:0009536	RCA	-	plastid	-	Component
39947	4349989	GO:0016020	RCA	-	membrane	-	Component
39947	4349995	GO:0016020	RCA	-	membrane	-	Component
39947	4349995	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4349999	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350002	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350023	GO:0009536	RCA	-	plastid	-	Component
39947	4350026	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350029	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350031	GO:0009536	RCA	-	plastid	-	Component
39947	4350032	GO:0009536	RCA	-	plastid	-	Component
39947	4350033	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4350033	GO:0004713	RCA	-	protein tyrosine kinase activity	-	Function
39947	4350033	GO:0005524	RCA	-	ATP binding	-	Function
39947	4350033	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4350034	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350036	GO:0009536	RCA	-	plastid	-	Component
39947	4350043	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4350043	GO:0005524	RCA	-	ATP binding	-	Function
39947	4350043	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4350043	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350053	GO:0004024	RCA	-	alcohol dehydrogenase activity, zinc-dependent	-	Function
39947	4350053	GO:0008270	RCA	-	zinc ion binding	-	Function
39947	4350065	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350071	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350072	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350074	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350077	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350079	GO:0009536	RCA	-	plastid	-	Component
39947	4350081	GO:0009536	RCA	-	plastid	-	Component
39947	4350082	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350083	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350086	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350088	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350089	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350095	GO:0009536	RCA	-	plastid	-	Component
39947	4350107	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350108	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350121	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350129	GO:0009536	RCA	-	plastid	-	Component
39947	4350133	GO:0005524	RCA	-	ATP binding	-	Function
39947	4350133	GO:0006915	RCA	-	apoptotic process	-	Process
39947	4350133	GO:0006952	RCA	-	defense response	-	Process
39947	4350137	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350145	GO:0016020	RCA	-	membrane	-	Component
39947	4350169	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350170	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350172	GO:0009536	RCA	-	plastid	-	Component
39947	4350176	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350180	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350184	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350198	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350199	GO:0009536	RCA	-	plastid	-	Component
39947	4350206	GO:0016020	RCA	-	membrane	-	Component
39947	4350206	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350207	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350208	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350212	GO:0016020	RCA	-	membrane	-	Component
39947	4350213	GO:0016020	RCA	-	membrane	-	Component
39947	4350215	GO:0016020	RCA	-	membrane	-	Component
39947	4350218	GO:0009536	RCA	-	plastid	-	Component
39947	4350219	GO:0009536	RCA	-	plastid	-	Component
39947	4350228	GO:0005634	IC	-	nucleus	16896230	Component
39947	4350228	GO:0006355	IC	-	regulation of transcription, DNA-templated	16896230	Process
39947	4350228	GO:0140110	IC	-	transcription regulator activity	16896230	Function
39947	4350236	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350239	GO:0016020	RCA	-	membrane	-	Component
39947	4350240	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350250	GO:0009536	RCA	-	plastid	-	Component
39947	4350255	GO:0009536	RCA	-	plastid	-	Component
39947	4350269	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350270	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350275	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350283	GO:0016020	RCA	-	membrane	-	Component
39947	4350285	GO:0016020	RCA	-	membrane	-	Component
39947	4350287	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350299	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350302	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350311	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350320	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350323	GO:0009536	RCA	-	plastid	-	Component
39947	4350326	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350329	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350334	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350359	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350361	GO:0016020	RCA	-	membrane	-	Component
39947	4350361	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350378	GO:0009536	RCA	-	plastid	-	Component
39947	4350385	GO:0016020	RCA	-	membrane	-	Component
39947	4350386	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350388	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350396	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350398	GO:0005488	RCA	-	binding	-	Function
39947	4350398	GO:0005743	RCA	-	mitochondrial inner membrane	-	Component
39947	4350398	GO:0006810	RCA	-	transport	-	Process
39947	4350400	GO:0009536	RCA	-	plastid	-	Component
39947	4350401	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350402	GO:0016020	RCA	-	membrane	-	Component
39947	4350420	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350423	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350424	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350436	GO:0016020	RCA	-	membrane	-	Component
39947	4350438	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350441	GO:0009536	RCA	-	plastid	-	Component
39947	4350442	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350443	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350457	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350472	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350473	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350476	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350481	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350486	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350494	GO:0016020	RCA	-	membrane	-	Component
39947	4350494	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350496	GO:0016020	RCA	-	membrane	-	Component
39947	4350496	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350502	GO:0009536	RCA	-	plastid	-	Component
39947	4350502	GO:0009899	IC	-	ent-kaurene synthase activity	-	Function
39947	4350502	GO:0034278	IC	-	stemar-13-ene synthase activity	-	Function
39947	4350502	GO:0051501	IC	-	diterpene phytoalexin metabolic process	-	Process
39947	4350505	GO:0016020	RCA	-	membrane	-	Component
39947	4350506	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350507	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350511	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350521	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350527	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350528	GO:0009536	RCA	-	plastid	-	Component
39947	4350530	GO:0016020	RCA	-	membrane	-	Component
39947	4350537	GO:0009536	RCA	-	plastid	-	Component
39947	4350540	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350545	GO:0009536	RCA	-	plastid	-	Component
39947	4350546	GO:0016020	RCA	-	membrane	-	Component
39947	4350548	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350553	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350556	GO:0016020	RCA	-	membrane	-	Component
39947	4350557	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350559	GO:0016020	RCA	-	membrane	-	Component
39947	4350560	GO:0016020	RCA	-	membrane	-	Component
39947	4350568	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350570	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350572	GO:0016020	RCA	-	membrane	-	Component
39947	4350572	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350583	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350584	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350586	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350605	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350605	GO:0009536	RCA	-	plastid	-	Component
39947	4350616	GO:0009536	RCA	-	plastid	-	Component
39947	4350617	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350618	GO:0009536	RCA	-	plastid	-	Component
39947	4350622	GO:0016020	RCA	-	membrane	-	Component
39947	4350628	GO:0016020	RCA	-	membrane	-	Component
39947	4350628	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350629	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350631	GO:0009536	RCA	-	plastid	-	Component
39947	4350632	GO:0009416	IC	-	response to light stimulus	16488558	Process
39947	4350632	GO:0009733	IC	-	response to auxin	16488558	Process
39947	4350644	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350651	GO:0016020	RCA	-	membrane	-	Component
39947	4350660	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350662	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350674	GO:0016020	RCA	-	membrane	-	Component
39947	4350679	GO:0009536	RCA	-	plastid	-	Component
39947	4350683	GO:0009536	RCA	-	plastid	-	Component
39947	4350683	GO:0016020	RCA	-	membrane	-	Component
39947	4350686	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350689	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350693	GO:0016020	RCA	-	membrane	-	Component
39947	4350693	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350694	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350695	GO:0009536	RCA	-	plastid	-	Component
39947	4350702	GO:0016020	RCA	-	membrane	-	Component
39947	4350720	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350725	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350729	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350730	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350731	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350734	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350737	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350738	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350743	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350752	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350759	GO:0009536	RCA	-	plastid	-	Component
39947	4350771	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350779	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350781	GO:0009536	RCA	-	plastid	-	Component
39947	4350785	GO:0009536	RCA	-	plastid	-	Component
39947	4350786	GO:0016020	RCA	-	membrane	-	Component
39947	4350787	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350788	GO:0016020	RCA	-	membrane	-	Component
39947	4350789	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350790	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350791	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350793	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350797	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350800	GO:0009536	RCA	-	plastid	-	Component
39947	4350807	GO:0016020	RCA	-	membrane	-	Component
39947	4350808	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350817	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350817	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350820	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350821	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350822	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4350828	GO:0009536	RCA	-	plastid	-	Component
39947	4350829	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4350836	GO:0016020	RCA	-	membrane	-	Component
39947	4350844	GO:0009536	RCA	-	plastid	-	Component
